id,smi,label
pos_3460,CCCC[C@]3([H])C(=O)N(C=1C=CC=CC=1)N(/C2=C/C=C(/O)C=C2)C3=O,1
pos_3461,[F]/C1=C/C=C(C=C1)[C@@]2([H])CCNC[C@]2([H])CO/C4=C/C=C3OCOC3=C4,1
pos_3462,CCC[C@@](C)([H])[C@]1(CC)C(=O)NC(=O)NC1=O,1
pos_3463,OCCN4CCN(CCCN3C=1C=CC=CC=1[S]C=2C=CC([Cl])=CC=23)CC4,1
pos_3464,CCN(CC)CC[C@@]1(CCC(=O)NC1=O)C2=CC=CC=C2,1
pos_3465,O=C2C1=CC=CC=C1C(=O)C2([H])C3=CC=CC=C3,1
pos_3466,CN2/C(=C(/O)C=1C=CC=CC=1[S]2(=O)=O)C(=O)N/C3=C/C=CC=N3,1
pos_3467,CN2[C@]([H])(C[S]CC([F])([F])[F])NC1=CC([Cl])=C(C=C1[S]2(=O)=O)[S](N)(=O)=O,1
pos_3468,CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O,1
pos_3469,CC(C)([H])NC(=O)C1=CC=C(C=C1)CNNC,1
pos_3470,CC(C)([H])C1=CC=C/C(=C1/O)C(C)(C)[H],1
pos_3471,C[C@@](O)([H])CN1C=NC2=C1C(=O)N(C)C(=O)N2C,1
pos_3472,C[C@]([H])(NC)[C@](O)([H])C1=CC=CC=C1,1
pos_3473,NC(=O)C1=CN=CC=N1,1
pos_3474,CCN1CCC[C@]1([H])CNC(=O)C=2C(=C/C=C(/[Br])C=2OC)OC,1
pos_3475,CC(C)([H])C[C@@]([H])(NC(=O)C/C1=C/C=C(C(=C1)OCC)C(O)=O)C=2C=CC=CC=2N3CCCCC3,1
pos_3476,O/C1=C/C=C/C=C1/C(=O)OC=2C=CC=CC=2C(O)=O,1
pos_3477,C#CCN(C)[C@](C)([H])CC=1C=CC=CC=1,1
pos_3478,CN2/C(=C(/O)C=1C=CC=CC=1[S]2(=O)=O)C(=O)N/C3=N/C=C[S]3,1
pos_3479,C/C2=C/C(N[S](=O)(=O)C1=C/C=C(/N)C=C1)=NO2,1
pos_3480,O=C3N(C=1C=CC=CC=1)N(C=2C=CC=CC=2)C(=O)C3([H])CC[S](=O)C=4C=CC=CC=4,1
pos_3481,CCC(C=1C=CC=CC=1)=C(/C2=C/C=CC=C2)C3=CC=C(C=C3)OCCN(C)C,1
pos_3482,CN2C(=CC=1[S]C=CC=1[S]2(=O)=O)C(=O)NC=3C=CC=CN=3,1
pos_3483,CC(C)(C)C=1C=CC(=CC=1)[C@@](O)([H])CCCN2CC[C@@]([H])(CC2)C(O)(C3=CC=CC=C3)C=4C=CC=CC=4,1
pos_3484,CCO[C@]([H])(C/C1=C/C=C(C=C1)OCC/C2=C/C=C(C=C2)O[S](C)(=O)=O)C(O)=O,1
pos_3485,C[C@@]14CCC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@](O)([H])[C@]2(C)CC[C@]34[H],1
pos_3486,CCCC(=O)[C@@]1(CCC=C[C@]1([H])N(C)C)C2=CC=CC=C2,1
pos_3487,C/C1=N/C=C(/[N+]([O-])=O)N1CC[S](=O)(=O)CC,1
pos_3488,C/C1=C/C=CC(C)=C1NC(=O)[C@@](C)(N)[H],1
pos_3489,CN(C)CCO/C1=C/C=C(C=C1)C(/C2=C/C=CC=C2)=C(CC[Cl])C=3C=CC=CC=3,1
pos_3490,C[C@@]14C=CC(=O)C=C1CC[C@]3([H])[C@@]2([H])C[C@](O)([H])[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@@]34[F],1
pos_3491,CN4CCN(CCCN3C=1C=CC=CC=1[S]C=2C=CC(=CC=23)C([F])([F])[F])CC4,1
pos_3492,O[C@](CCN1CCCCC1)(C2=CC=CC=C2)[C@@]3([H])CCCCC3,1
pos_3493,O=[P@]1(OCCCN1CC[Cl])N(CC[Cl])CC[Cl],1
pos_3494,C[C@]([H])(C2=CC=1C=CC=CC=1[S]2)N(O)C(N)=O,1
pos_3495,CC=1/C=C(/CC(O)=O)N(C)C=1C(=O)C2=C/C=C(/[Cl])C=C2,1
pos_3496,N[S](=O)(=O)C/C1=N/OC=2C=CC=CC1=2,1
pos_3497,CN(C)CCO/C2=C/C1=CC=CC=C1[S]C=3C=CC([Cl])=CC2=3,1
pos_3498,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,1
pos_3499,CNC=3C[N+]([O-])=C(/C1=C/C=CC=C1)C=2/C=C(/[Cl])C=CC=2N=3,1
pos_3500,CC(C)(O/C1=C/C=C(C=C1)[C@]2([H])CC2([Cl])[Cl])C(O)=O,1
pos_3501,CN2C=1C=CC([Cl])=CC=1C(=NCC2=O)C3=CC=CC=C3,1
pos_3502,OC=5C=C4OC=1/C=C(/O)C=CC=1[C@]3(OC(=O)C=2C=CC=CC=23)C4=CC=5,1
pos_3503,C[C@@]1([H])CN(CCN1)C=2C([F])=CC3=C(C=2[F])N(C=C(C3=O)C(O)=O)CC,1
pos_3504,[Cl]/C1=C/C=C(C([Cl])=C1)[C@@]([H])(CN2C=CN=C2)OC/C3=C/C=C(/[Cl])C=C3[Cl],1
pos_3505,CN(C)CC[C@]([H])(C1=CC=CC=C1)C2=CC=CC=N2,1
pos_3506,C[C@@]14C=CC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@]34[H],1
pos_3507,C[S]C=1C=C2C(=CC=1)N=CN(/C=C/C(O)=O)C2=O,1
pos_3508,CN3C=1C=CC=CC=1N(CCCCCCC(O)=O)C=2C=CC([Cl])=CC=2[S]3(=O)=O,1
pos_3509,CCOC=1C=CC=CC=1OC[C@@]2([H])COCCN2,1
pos_3510,C/C2=C/C(=O)N(/C1=C/C=CC=C1)N2C,1
pos_3511,CN(C)CCCN3C=1C=CC=CC=1[S]C=2C=CC([Cl])=CC=23,1
pos_3512,CO/C1=C/C(N)=C([Cl])C=C1C(=O)N[C@]3([H])CCN(CCCOC=2C=CC([F])=CC=2)C[C@]3([H])OC,1
pos_3513,CC(=O)[C@]5(CC[C@]4([H])[C@]3([H])C=C([Cl])C2=CC(=O)[C@@]1([H])C[C@]1([H])[C@]2(C)[C@]3([H])CC[C@@]45C)OC(C)=O,1
pos_3514,C/C1=C/C=C(C=C1)[S](=O)(=O)NC(=O)N[C@]3([H])[C@@]2([H])CC[C@@](C)(C2(C)C)[C@]3(O)[H],1
pos_3515,COC=1C=CC([Cl])=CC=1C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)NC3([H])CCCCC3,1
pos_3516,C[C@@]([H])(C1=CC=C(C=C1)CC(C)(C)[H])C(O)=O,1
pos_3517,CC=1C=CC(=CC=1N/C2=N/C(=CC=N2)C3=CC=CN=C3)NC(=O)C4=CC=C(C=C4)CN5CCN(C)CC5,1
pos_3518,OC(=O)CC=3C=CC=2OCC=1C=CC=CC=1C(=O)C=2C=3,1
pos_3519,CC=2NC(C)=C(C(=O)OCC)C([H])(C=1C=CC=CC=1/C=C/C(=O)OC(C)(C)C)C=2C(=O)OCC,1
pos_3520,N/C1=N/C(N)=N/N=C1/C2=C/C=CC([Cl])=C2[Cl],1
pos_3521,CC=1C=C/C=C(/C)C=1NC(=O)CN(CC)CC,1
pos_3522,CC=1C=C/C=C(/C)C=1OC[C@](C)(N)[H],1
pos_3523,CN2CC1=CC=CC=C1[C@]([H])(OCC2)C3=CC=CC=C3,1
pos_3524,OC(=O)CC/C2=N/C(/C1=C/C=CC=C1)=C(O2)C=3C=CC=CC=3,1
pos_3525,CC=1NC(=O)C(C#N)=C(N=1)NC/C2=C/C=CN=C2,1
pos_3526,C[C@]([H])(C1=CC=CC(=C1)OC(=O)N(C)CC)N(C)C,1
pos_3527,CCCNC([H])(C/C1=C/C=CC=2NC(=O)CC1=2)NCCC,1
pos_3528,C/C1=C/C(OC)=C(/C=C1/[S](C)=O)OC,1
pos_3529,CCCC([H])(CCC)C(O)=O,1
pos_3530,CN1CCN(CC1)C(=O)O[C@]3([H])C=2N=CC=NC=2C(=O)N3/C4=C/C=C(/[Cl])C=N4,1
pos_3531,CN1C(=O)CC[C@]1([H])C2=CC=CN=C2,1
pos_3532,CC(C)([H])[C@](C#N)(CCCN(C)CC/C1=C/C=C(/OC)C(=C1)OC)C2=CC(OC)=C(OC)C(=C2)OC,1
pos_3533,C/C1=C/C=C(C=C1)[S](=O)(=O)NC(=O)NN3C[C@]2([H])CCC[C@]2([H])C3,1
pos_3534,O[C@]3([H])N=C(/C1=C/C=CC=C1)C=2/C=C(/[Cl])C=CC=2NC3=O,1
pos_3535,CC=2N=C1CCCCN1C(=O)C=2CCN3CCC([H])(CC3)C4=NOC=5/C=C(/[F])C=CC4=5,1
pos_3536,CCCCN/C1=C/C(=C/C(=C1/O/C2=C/C=CC=C2)[S](N)(=O)=O)C(O)=O,1
pos_3537,CC(C)(O/C1=C/C=C(/[Cl])C=C1)C(=O)OCC,1
pos_3538,C[C@@]1([H])CN(CCN1)C=2C([F])=CC3=C(C=2OC)N(C=C(C3=O)C(O)=O)[C@]4([H])CC4,1
pos_3539,CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)CCOC,1
pos_3540,N/C1=N/C(=C/C=[N+]1/[O-])N2CCCCC2,1
pos_3541,CC(=O)[C@]3([H])CC[C@]4([H])[C@]2([H])CCC1=CC(=O)CC[C@]1(C)[C@]2([H])CC[C@@]34C,1
pos_3542,C/C1=C/C=CC(=C1)N/C2=C/C=N/C=C2/[S](=O)(=O)NC(=O)NC(C)(C)[H],1
pos_3543,CC=2C=C(N1N=CN=C1N=2)N(CC)CC,1
pos_3544,C/C1=C/N=C(/C=[N+]1/[O-])C(O)=O,1
pos_3545,CN(C)CC/C=C3\C=1C=CC=CC=1CCC=2C=CC=CC=23,1
pos_3546,CC[C@@]1(CCC(C)(C)[H])C(O)=NC(O)=NC1=O,1
pos_3547,[Cl]/C1=C/C3=C(C=C1)OC=2C=CC=CC=2/N=C3/N4CCNCC4,1
pos_3548,N[C@]([H])(CCC(O)=O)C1=C/C=C(/[Cl])C=C1,1
pos_3549,CCOC(=O)N1C=CN(C)C1=[S],1
pos_3550,CC(C)(C)NC[C@@](O)([H])COC=2C=CC=C1NC(=O)CCC1=2,1
pos_3551,CC=1C[S][C@]2([H])N(C=1C(O)=O)C(=O)[C@]2([H])NC(=O)[C@](N)([H])C3=CCC=CC3,1
pos_3552,CCCNC(=O)N[S](=O)(=O)C1=C/C=C(/[Cl])C=C1,1
pos_3553,CC=1N=C[S]C=1CC[Cl],1
pos_3554,CN(C)CCCN3C=1C=CC=CC=1CCC=2C=CC([Cl])=CC=23,1
pos_3555,[Cl]C=1C=C/C=C(/[Cl])C=1/N=C2/NCCN2,1
pos_3556,OCCN4CCN(CC/C=C2\C=1C=CC=CC=1[S]C=3C=CC([Cl])=CC2=3)CC4,1
pos_3557,C[C@]([H])(C(=O)C=1C=CC=CC=1)N(CC)CC,1
pos_3558,CC(C)([H])N(CC[C@](/C1=C/C=CC=C1)(C2=CC=CN=C2)C(N)=O)C(C)(C)[H],1
pos_3559,O=C2NC=1C=CC=CC=1N2CCCN3CCC([H])(CC3)NN5C4=C/C=C(/[Cl])C=C4NC5=O,1
pos_3560,CN(C)CC/C=C2\C=1C=CC=CC=1C[S]C3=CC=CC=C23,1
pos_3561,CC(=O)OCC(=O)[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CC(=O)CC[C@]1(C)[C@]2([F])[C@](O)([H])C[C@@]34C,1
pos_3562,CCOC(=O)C=2N=CN3C=1C=CC([F])=CC=1C(=O)N(C)CC=23,1
pos_3563,C[C@@]([H])(C1=CC=C(C=C1)C2=CC=CC([F])=C2)C(O)=O,1
pos_3564,CN2CC3=C/C=C(/OC)C=4O[C@]1([H])C[C@](O)([H])C=C[C@]1(CC2)C3=4,1
pos_3565,COCCOC=2C=NC(N[S](=O)(=O)C=1C=CC=CC=1)=NC=2,1
pos_3566,C[C@]2(/C1=C/CCCC1)C(=O)N=C(O)N(C)C2=O,1
pos_3567,C[C@@]([H])(C1=CC=CC(=C1)C(=O)C=2C=CC=CC=2)C(O)=O,1
pos_3568,OC(=O)[C@@]1([H])CCN2C(=CC=C12)C(=O)C3=CC=CC=C3,1
pos_3569,[H][C@]2(CN1CC[S]C1=N2)C3=CC=CC=C3,1
pos_3570,O[C@]2([H])N=C(C=1/C=C(/[Cl])C=CC=1NC2=O)C=3C=CC=CC=3[Cl],1
pos_3571,CN1C=CNC1=[S],1
pos_3572,C/C1=N/C=C(/[N+]([O-])=O)N1CCO,1
pos_3573,CC=1C=C(C(=C(C=1C(=O)OC)C2([H])C=C(C)NC(C)=C2)C(=O)OCCN(C)C/C3=C/C=CC=C3)[N+]([O-])=O,1
pos_3574,[O-][N+](=O)C1=CC2=C(C=C1)NC(=O)C/N=C2/C3=C/C=CC=C3,1
pos_3575,[O-][N+](=O)C2=C/C=C(/C=N/N1CC(=O)NC1=O)O2,1
pos_3576,CN/C(=C\[N+]([O-])=O)NCC[S]C/C1=C/[S]C(CN(C)C)=N1,1
pos_3577,CCN2C=C(C(=O)C1=CC([F])=C(C=C12)N3CCN(C)CC3)C(O)=O,1
pos_3578,CC(C)=CCN2CC[C@]3(C)C=1/C=C(/O)C=CC=1C[C@]2([H])[C@]3(C)[H],1
pos_3579,CC(=O)CCCCN2C(=O)C1=C(N=CN1C)N(C)C2=O,1
pos_3580,CCC[C@@]([H])(N[C@@](C)([H])C(=O)N2[C@@]([H])(C[C@]1([H])CCCC[C@@]12[H])C(O)=O)C(=O)OCC,1
pos_3581,C[C@@](N)([H])[C@](O)([H])C=1C=CC=CC=1,1
pos_3582,CC(=O)N/C1=C/C=C(C=C1)[C@@](O)([H])CNC(C)(C)[H],1
pos_3583,C[C@@]([H])(CN3C=1C=CC=CC=1[S]C=2C=CC=CC=23)N(C)C,1
pos_3584,CCCNC[C@@](O)([H])CO/C1=C/C=C/C=C1/C(=O)CC/C2=C/C=CC=C2,1
pos_3585,CC(C)([H])N[C@](C)([H])[C@](O)([H])C=2C=CC=C1C=CC=CC1=2,1
pos_3586,CNCCC[C@]3([H])C1=CC=CC=C1C=CC2=CC=CC=C23,1
pos_3587,C[C@]([H])(NCC/C1=C/C=C(/O)C=C1)[C@](O)([H])C2=C/C=C(/O)C=C2,1
pos_3588,CC(C)([H])NC[C@@](O)([H])CO/C1=C/C(=CC=C1)N[S](C)(=O)=O,1
pos_3589,CC=1C(C)=N[S]C=1N[S](=O)(=O)C2=C/C=C(/N)C=C2,1
pos_3590,N/C2=C1\C=CC=CC1=NC=3CCCCC2=3,1
pos_3591,CN2C=1C=CC([Cl])=CC=1C(=N[C@@](O)([H])C2=O)C3=CC=CC=C3,1
pos_3592,CC(C)(C)NC[C@@](O)([H])CO/C1=N/[S]/N=C1/N2CCOCC2,1
pos_3593,CN2C=C(C=1C=CC=CC=12)C(=O)O[C@]3([H])C[C@@]4([H])CC[C@]([H])(C3)N4C,1
pos_3594,CN(C)C[C@@]([H])(C1=CC=C(C=C1)OC)[C@]2(O)CCCCC2,1
pos_3595,C/C1=C/C=C(C=C1)C=3N=C2C=CC(C)=CN2C=3CC(=O)N(CCC)CCC,1
pos_3596,CN1[C@@]2([H])CC[C@]1([H])C[C@]([H])(C2)OC(=O)[C@@]([H])(CO)C3=CC=CC=C3,1
pos_3597,CN1CCN(CC1)C4=NC=2/C=C(/[Cl])C=CC=2NC=3C=CC=CC=34,1
pos_3598,CC=2NC(C)=C(C(=O)OCC)[C@@]([H])(C1=CC=CC([Cl])=C1[Cl])C=2C(=O)OC,1
pos_3599,[F]/C1=C/C=C(C([F])=C1)C(O)(CN2C=NC=N2)CN3C=NC=N3,1
pos_3600,OC(=O)C1=CC=CN=C1,1
pos_3601,C=CCC=1C=CC=CC=1OC[C@](O)([H])CNC(C)(C)[H],1
pos_3602,N/C1=C/C(=CNC1=O)C2=CC=NC=C2,1
pos_3603,CN1[C@]2([H])C[C@]([H])(C[C@@]1([H])[C@]3([H])O[C@@]23[H])OC(=O)[C@@]([H])(CO)C4=CC=CC=C4,1
pos_3604,C/C3=C/[C@@]2([H])C=1C(O)=CC(=CC=1OC(C)(C)[C@]2([H])CC3)CCCCC,1
pos_3605,CC=3NC(C)=C(C(=O)OC(C)(C)[H])[C@@]([H])(C2=CC=CC1=NON=C12)C=3C(=O)OC,1
pos_3606,CC(C)([H])CCC[C@@](C)([H])[C@]4([H])CC[C@]3([H])[C@]2([H])CC=C1C[C@](O)([H])CC[C@]1(C)[C@]2([H])CC[C@@]34C,1
pos_3607,C[C@@]14CCC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@]34[H],1
pos_3608,C=CCN4CC[C@@]23C=1C5=C/C=C(/O)C=1O[C@@]2([H])C(=O)CC[C@@]3(O)[C@]4([H])C5,1
pos_3609,CO/C1=C/C=2C(/C=C1/OC)=NC(=NC=2N)N3CCN(CC3)C(=O)[C@]4([H])CCCO4,1
pos_3610,C=CCNC=1N=C(N=C(N=1)N2CCN(CC2)C([H])(C3=C/C=C(/[F])C=C3)C4=C/C=C(/[F])C=C4)NCC=C,1
pos_3611,NC23CC1([H])C[C@@]([H])(CC([H])(C1)C2)C3,1
pos_3612,C[C@@](N)([H])CC=1C=CC=CC=1,1
pos_3613,CN1CCC(CC1)=C4C=2C=CC=CC=2CCC3=CC=CN=C34,1
pos_3614,CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)CCOC[C@@]2([H])CC2,1
pos_3615,CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)COCCOC(C)(C)[H],1
pos_3616,O=C2NC1=CC([Cl])=CC=C1O2,1
pos_3617,N/C1=C/C=C(C=C1)[S](=O)(=O)C=2C=CC(O)=CC=2,1
pos_3618,C[C@]4([H])C[C@]3([H])[C@]2([H])CCC1=CC(=O)C=C[C@]1(C)[C@]2([F])[C@](O)([H])C[C@]3(C)[C@@]4(O)C(=O)CO,1
pos_3619,CCC(/C1=C/C=C(/O)C=C1)=C(CC)C2=C/C=C(/O)C=C2,1
pos_3620,[F]/C2=C/C=C(/C1=C/C=C(/O)C(=C1)C(O)=O)C([F])=C2,1
pos_3621,CN(/C1=C/C=C(/O)C=C1)C(=O)C([Cl])([Cl])[H],1
pos_3622,CCC(=O)C(=O)C1=C/C=C(/OCC(O)=O)C([Cl])=C1[Cl],1
pos_3623,NC(=O)OCC([H])(COC(N)=O)C1=CC=CC=C1,1
pos_3624,CC(C)=CCC3([H])C(=O)N(C=1C=CC=CC=1)N(C=2C=CC=CC=2)C3=O,1
pos_3625,CC(C)([H])C(=O)NC=1C=C(C(=CC=1)[N+]([O-])=O)C([F])([F])[F],1
pos_3626,COCCCC/C(=N\OCCN)C1=CC=C(C=C1)C([F])([F])[F],1
pos_3627,CC(=O)[C@]4(CC[C@]3([H])[C@]2([H])C=CC1=CC(=O)CC[C@]1(C)[C@]2([H])CC[C@@]34C)OC(=O)CCCCC,1
pos_3628,[O-][N+](=O)O[C@]1([H])CO[C@]2([H])[C@]1([H])OC[C@@]2([H])O[N+]([O-])=O,1
pos_3629,CC(/C=C\C1=C(/C)CCCC1(C)C)=C/C=C/C(C)=CC(O)=O,1
pos_3630,CN1CCC(CC1)=C3C=2C=CC=CC=2CC(=O)C=4[S]C=CC3=4,1
pos_3631,CCOC(=O)N1CCC(CC1)=C4C=2C=CC([Cl])=CC=2CCC3=CC=CN=C34,1
pos_3632,C[C@@]([H])(C/C1=C/C=C(C=C1)OC)N(CC)CCCCOC(=O)C2=C/C=C(/OC)C(=C2)OC,1
pos_3633,CC=2C=C/C=C(/NC=1C=CC=CC=1C(O)=O)C=2C,1
pos_3634,C/C3=C/N=C(/NC(=O)C2=C(O)C=1C=CC=CC=1[S](=O)(=O)N2C)[S]3,1
pos_3635,C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CC[C@]1([H])CC(=O)CCC1=C2[C@@]([H])(C[C@@]34C)C5=CC=C(C=C5)N(C)C,1
pos_3636,CN4CC[C@@]23C=1C5=C/C=C(/O)C=1O[C@@]2([H])[C@](O)([H])C=C[C@]3([H])[C@]4([H])C5,1
pos_3637,COC=1C4=C(/C=C(/[F])C=1N3C[C@]2([H])CCCN[C@]2([H])C3)C(=O)C(=C[C@]4([H])N[C@]5([H])CC5)C(O)=O,1
pos_3638,C/C1=C/C=C2C(=N1)N(CC)C[C@]([H])(C2=O)C(O)=O,1
pos_3639,CC=2NC(C)=C(C(=O)OCC(C)(C)[H])[C@@]([H])(C=1C=CC=CC=1[N+]([O-])=O)C=2C(=O)OC,1
pos_3640,CO/C3=C/C2=CC=NC(C/C1=C/C=C(/OC)C(=C1)OC)=C2/C=C3/OC,1
pos_3641,NC=2C=CC(/N=N/C1=C/C=CC=C1)=C(N)N=2,1
pos_3642,O=C1NNC(=O)C1(C=2C=CC=CC=2)C=3C=CC=CC=3,1
pos_3643,CCC/C1=C/C(=CC=N1)C(N)=[S],1
pos_3644,C=CC[C@]1(C(=C)NC(O)=NC1=O)[C@](C)([H])CCC,1
pos_3645,CC=1C(=CC=NC=1C[S](=O)C=3NC=2C=CC=CC=2N=3)OCCCOC,1
pos_3646,[F]C([F])([F])O/C2=C/C=1[S]C(N)=NC=1C=C2,1
pos_3647,C[C@@]1([H])CN(C[C@@](C)([H])N1)C2=C([F])C(N)=C3/C(=C2/[F])N(C=C(C3=O)C(O)=O)[C@]4([H])CC4,1
pos_3648,CC=2/C=C(/N[S](=O)(=O)C1=C/C=C(/N)C=C1)N=C(C)N=2,1
pos_3649,CC=3/C(=C\C1=C\C=C(C=C1)[S](C)=O)C2=C/C=C(/[F])C=C2C=3CC(O)=O,1
pos_3650,C[C@]5([H])C(=O)O[C@@]([H])(CC)[C@@]3(C)OC(=O)N(CCCCN1C=C(N=C1)C2=CC=CN=C2)[C@]3([H])[C@](C)([H])C(=O)[C@](C)([H])C[C@@](C)(OC)[C@]([H])(O[C@]4([H])O[C@](C)([H])C[C@@]([H])(N(C)C)[C@@]4(O)[H])[C@](C)([H])C5=O,1
pos_3651,CC=1C=C[S]C=1/C(=C\CCN2CCC[C@@]([H])(C2)C(O)=O)C=3[S]C=CC=3C,1
pos_3652,C#C[C@@]2(O)CC[C@]1([H])[C@]4([H])[C@@]([H])(CC[C@@]12C)C=3CCC(=O)CC=3C[C@@]4(C)[H],1
pos_3653,C1=CC=C(C=C1)C/C2=N/CCN2,1
pos_3654,C[C@]34C[C@](O)([H])[C@@]2([F])[C@]1([H])C=CC(=O)C=C1CC[C@@]2([H])[C@]3([H])C[C@]5([H])OC(C)(C)O[C@]45C(=O)CO,1
pos_3655,CN4CC[C@@]23C=1C5=C/C=C(/OC)C=1O[C@@]2([H])[C@](O)([H])CC[C@]3([H])[C@]4([H])C5,1
pos_3656,CCN1CCC[C@]1([H])CNC(=O)C2=CC(=C/C=C2/OC)[S](=O)(=O)CC,1
pos_3657,NC(=O)N2C=1C=CC([Cl])=CC=1[C@@]([H])(C2=O)C(=O)C3=CC=C[S]3,1
pos_3658,CC=1C=CC(=CC=1)C(=CCN2CCCC2)C3=CC=CC(/C=C/C(O)=O)=N3,1
pos_3659,CCN(CC)C(=[S])[S][S]C(=[S])N(CC)CC,1
pos_3660,CCN(CC)CCNC(=O)C1=CC([Cl])=C(N)C=C1OC,1
pos_3661,CCCC[C@](C)(O)C/C=C/[C@]1([H])[C@]([H])(CCCCCCC(=O)OC)C(=O)C[C@]1(O)[H],1
pos_3662,CCOC(=O)N/C1=C/C3=C(C=C1)[S]C=2C=CC=CC=2N3C(=O)CCN4CCOCC4,1
pos_3663,CC=2/N=C(/OC)C(N/C1=N/CCN1)=C([Cl])N=2,1
pos_3664,CC=2NC(C)=C(C(=O)OCC)[C@@]([H])(C1=CC=CC(=C1)[N+]([O-])=O)C=2C(=O)OC,1
pos_3665,[F]C=1C=C/C(=C(/[F])C=1)N3C=C(C(=O)C=2/C=C(/[F])C(=NC=23)N4C[C@@]5([H])[C@@]([H])(C4)[C@@]5(N)[H])C(O)=O,1
pos_3666,CN(C)CCCO/C3=N/N(CC=1C=CC=CC=1)C=2C=CC=CC=23,1
pos_3667,CC(C)(C)N[C@@](C)([H])C(=O)C1=C/C=C(/[Cl])C=C1,1
pos_3668,CC=1NC=NC=1C[S]CCN/C(=N/C)NC#N,1
pos_3669,CCC[C@]2([H])C[C@]([H])(C(=O)N[C@]([H])([C@]1([H])O[C@@]([H])([S]C)[C@](O)([H])[C@](O)([H])[C@@]1(O)[H])[C@](C)([Cl])[H])N(C)C2,1
pos_3670,NC=1CCN(C(=O)N=1)[C@@]2([H])C[S][C@]([H])(CO)O2,1
pos_3671,CC(=O)C=1C=C(C=CC=1OC[C@](O)([H])CNC(C)(C)[H])NC(=O)CCC,1
pos_3672,CC(=O)N/C1=C/C=C(/O)C=C1,1
pos_3673,CC(C)([H])NC(=N)NC(=N)N/C1=C/C=C(/[Cl])C=C1,1
pos_3674,O=C1CN2[C@@]3([H])C[C@@]1([H])C[C@]2([H])C[C@]([H])(C3)OC(=O)C4=CNC=5C=CC=CC4=5,1
pos_3675,CC(C)([H])N[C@](O)([H])C1=C/C=C(/O)C(O)=C1,1
pos_3676,C/C1=C/N=C(/C=C1/OCC([F])([F])[F])C[S](=O)C=3NC=2C=CC=CC=2N=3,1
pos_3677,C[C@]([H])(NCCC(=O)C=1C=CC=C(C=1)OC)[C@](O)([H])C2=CC=CC=C2,1
pos_3678,N[S](=O)(=O)C=1C=C(C=C(C=1O/C2=C/C=CC=C2)N3CCCC3)C(O)=O,1
pos_3679,C/C2=N/N=C(/N[S](=O)(=O)C1=C/C=C(/N)C=C1)[S]2,1
pos_3680,C/C3=N/NC2=CN=C(C=1/C=C(/[Cl])C=CC=1N23)C=4C=CC=CC=4[Cl],1
pos_3681,NC=1C=CN(C(=O)N=1)[C@@]2([H])CC[C@]([H])(CO)O2,1
pos_3682,CO/C2=C/C=C1N=CC=C(C1=C2)[C@@](O)([H])[C@@]3([H])C[C@@]4([H])CCN3C[C@]4([H])C=C,1
pos_3683,O=C2CN=C(C=1/C=C(/[Br])C=CC=1N2)C=3C=CC=CN=3,1
pos_3684,CC(C)(C)NC[C@](O)([H])C1=C/C=C(/O)C(=C1)C(O)=O,1
pos_3685,CC=1NC(=O)C(C#N)=CC=1/C2=C/C=NC=C2,1
pos_3686,CC(C)([H])[C@]1([H])CC[C@@]([H])(CC1)C(=O)N[C@]([H])(C/C2=C/C=CC=C2)C(O)=O,1
pos_3687,CC(=O)OC=1C=CC=CC=1C(O)=O,1
pos_3688,CCCCCCCN(CC)CCC[C@](O)([H])C1=CC=C(C=C1)N[S](C)(=O)=O,1
pos_3689,C[C@@]3([H])C[C@]2([H])[C@@]1([H])CC[C@@](O)(C(=O)CO)[C@]1(C)C[C@](O)([H])[C@]2([H])[C@]4(C)C=CC(=O)C=C34,1
pos_3690,CO[P](=O)(C[C@]([H])(C1=C/C=C(/[Cl])C=C1)[P](=O)(OC)OC)OC,1
pos_3691,[F]C([F])([F])CO/C1=C/C(=C(C=C1)OCC([F])([F])[F])C(=O)NC[C@]2([H])CCCCN2,1
pos_3692,CC(=O)C1=CC=C(C=C1)[S](=O)(=O)N=C(O)NC2([H])CCCCC2,1
pos_3693,O=C1NC=NC=2NN=CC1=2,1
pos_3694,COC=1C=CC=CC=1OCCNC[C@](O)([H])OC/C3=C/C=CC=4NC2=CC=CC=C2C3=4,1
pos_3695,CN(C)CCN(/C1=C/C=C(/[Cl])C=C1)C=2C=CC=CN=2,1
